,Target Name,Reference Name,run,chrF,CodeBERTScore,CodeBLEU,CrystalBLEU,Edit Distance,ROUGE-L,LoC,Compilation Success,Run Success,Simulation
117,wipe,mix,4,0.4256577630838179,0.83440762758255,0.3705152635122537,0.16415994559720679,0.4384355383872526,0.5296442638403975,39,1,0,0.5
118,wipe,pour,4,0.7185583958999179,0.9377811551094055,0.6849149290693812,0.5519687796611641,0.665620473201352,0.7999999950032398,43,1,0,0.85
119,wipe,transport,4,0.6627821736694558,0.9093436002731323,0.6287051708690703,0.4344720298651312,0.5620473201352003,0.6978417216197403,42,1,0,0.55
120,cut,grasp,5,0.5576881497660503,0.8590649366378784,0.3950552665202912,0.27603298930549763,0.46684809500247404,0.5217391257206995,39,1,NaN,NaN
121,cut,mix,5,0.8115222513829531,0.9340075850486755,0.6142167869770075,0.6497227759962998,0.6600692726373083,0.766871160656216,56,1,NaN,NaN
122,cut,pour,5,0.5671656179422874,0.860815167427063,0.43691052289657695,0.36464766826578304,0.5106382978723405,0.5266666617646667,40,1,NaN,NaN
123,cut,transport,5,0.5817894497645179,0.8599486947059631,0.4024584567464176,0.3710177467217082,0.5133597229094508,0.4966442904110176,42,1,NaN,NaN
124,cut,wipe,5,0.5737699131040581,0.8324246406555176,0.40740070305454934,0.2965801238727419,0.5178129638792677,0.4752475198353103,54,1,NaN,NaN
125,grasp,cut,5,0.7919619982097622,0.9129303693771362,0.5958193593782393,0.4775926522823409,0.6622198505869797,0.6708074484178852,26,1,NaN,NaN
126,grasp,mix,5,0.7244933704673923,0.9101295471191406,0.5489746011701953,0.4644398638254599,0.667556029882604,0.7051282001413546,25,1,NaN,NaN
127,grasp,pour,5,0.7552858575523089,0.9064055681228638,0.6450690305287449,0.5232731656900074,0.6809071729957805,0.5909090859323348,27,1,NaN,NaN
128,grasp,transport,5,0.629429475933151,0.9046601057052612,0.5212855089874028,0.4492327287775819,0.6099252934898612,0.6301369813773693,20,1,NaN,NaN
129,grasp,wipe,5,0.6524847573787259,0.8876118063926697,0.6013599242962524,0.4719585402395485,0.5949839914621131,0.5664739834528384,27,1,NaN,NaN
130,mix,cut,5,0.6662668201996681,0.8931741118431091,0.513128886521225,0.3786105204700103,0.6244874048037492,0.627906971841536,40,1,NaN,NaN
131,mix,grasp,5,0.5142063428477729,0.8530026078224182,0.40976612469774737,0.2604448512837014,0.4563561804335091,0.4858299546952089,35,1,NaN,NaN
132,mix,pour,5,0.5311161880940763,0.8274717926979065,0.4453438901287362,0.2678141581848444,0.4853544229642648,0.44202898052851297,41,1,NaN,NaN
133,mix,transport,5,0.45891934896543723,0.8093449473381042,0.34539192881172276,0.20092174332170518,0.45108377270064437,0.40495867291680904,31,1,NaN,NaN
134,mix,wipe,5,0.47722993392568336,0.8240483999252319,0.386600455734458,0.24031991504238376,0.47685998828353837,0.4384615335470415,39,1,NaN,NaN
135,pour,cut,5,0.6371424394929718,0.8709474205970764,0.4720260352373084,0.3359445241156426,0.5900641025641026,0.5688073345572765,34,1,NaN,NaN
136,pour,grasp,5,0.658357126621375,0.8614940047264099,0.5628268786437889,0.30608413071112456,0.5881410256410257,0.5201793672706069,33,1,NaN,NaN
137,pour,mix,5,0.6933107609902901,0.8687151670455933,0.5057746871975652,0.32123393642084497,0.527864746399499,0.5286343562848105,43,1,NaN,NaN
138,pour,transport,5,0.8750610219256104,0.943634569644928,0.7856973960097253,0.6865997606951645,0.756267851475722,0.7335907285967712,42,1,NaN,NaN
139,pour,wipe,5,0.9208648394928881,0.9468196630477905,0.8253922945545398,0.7871160808517549,0.7874186550976139,0.8514056174900405,42,1,NaN,NaN
140,transport,cut,5,0.5851898375157707,0.8782822489738464,0.49553637302736864,0.35182015538622236,0.5217391304347826,0.5798816522964882,18,1,NaN,NaN
141,transport,grasp,5,0.511733692394869,0.8645392060279846,0.4435079150145148,0.22850397312373832,0.4327317473338802,0.4971098219907114,18,1,NaN,NaN
142,transport,mix,5,0.6308355482653256,0.8723533153533936,0.4836265154750441,0.35297341525211223,0.5820344544708778,0.552486183101859,22,1,NaN,NaN
143,transport,pour,5,0.8978129541737832,0.9486974477767944,0.8243444429436446,0.6922653922910872,0.8388022969647252,0.8169014034596309,34,1,NaN,NaN
144,transport,wipe,5,0.8814403525349327,0.9459303021430969,0.8182122073034848,0.6525855053360685,0.8080393765381461,0.7720930182611141,34,1,NaN,NaN
145,wipe,cut,5,0.4519600043945878,0.8338814973831177,0.3636234760790995,0.19222738264919012,0.4478512795750845,0.5590551131709964,37,1,NaN,NaN
146,wipe,grasp,5,0.5301941072710009,0.8516280055046082,0.435139452943488,0.24694406823082546,0.47706422018348627,0.5390624950515748,43,1,NaN,NaN
147,wipe,mix,5,0.47012504019844314,0.8368068933486938,0.4090216714493278,0.20331264152032702,0.47778850796716565,0.5303030253262742,42,1,NaN,NaN
148,wipe,pour,5,0.6404872485225619,0.9295221567153931,0.6370251426138664,0.4111266597826701,0.6014002897151134,0.7822878178864667,42,1,NaN,NaN
149,wipe,transport,5,0.6885693912010723,0.9143926501274109,0.6452064187083775,0.4271271935003902,0.5813616610333172,0.6825938516623374,45,1,NaN,NaN
